RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022
29526,7829,Watford City,City,ND,ND,,McKenzie County,276857,277826,278216,279062,280448,283092,286025,288089,289218,289817,291871,294357,298167
5992,7876,Minot AFB,City,ND,ND,Minot,Ward County,336004,343783,346272,341784,334770,327795,330424,328348,320980,315916,312700,308435,297780
4943,8261,Grafton,City,ND,ND,,Walsh County,95890,96329,96533,96813,96911,97276,97883,98445,98781,99001,100453,102161,104148
3659,10268,Beulah,City,ND,ND,,Mercer County,185526,186315,186020,185979,185712,186302,187980,189848,191943,193102,196002,198326,201049
56033,11008,Dunseith,City,ND,ND,,Rolette County,82118,81995,81982,80918,81596,81094,82936,82916,83989,84383,85720,87660,89526
32083,12332,Horace,City,ND,ND,Fargo,Cass County,318427,321616,324798,328658,333865,338130,341953,345842,348000,350939,352395,357073,360365
40624,12401,Rolla,City,ND,ND,,Rolette County,120876,121746,122428,123469,123754,123007,121646,121747,123165,124896,126878,128687,130750
3982,12457,Carrington,City,ND,ND,,Foster County,87895,88417,87987,88970,89449,90330,90535,90586,93737,96950,99492,98497,99969
47438,12663,Rolette,City,ND,ND,,Rolette County,85590,85970,86329,87071,85673,84520,82866,84240,84818,85521,85881,86562,87354
45506,12861,Grand Forks AFB,City,ND,ND,Grand Forks,Grand Forks County,223484,223925,223712,225830,224676,223266,219442,212508,205200,197103,191269,183558,178909
37783,13062,Casselton,City,ND,ND,Fargo,Cass County,227851,229779,231859,233854,237432,240606,243829,246944,250239,253240,254708,256991,258714
31706,13239,Garrison,City,ND,ND,,McLean County,186195,187251,188042,189147,189493,190257,191204,192121,192772,193386,195790,196972,197811
25132,13893,Hillsboro,City,ND,ND,,Traill County,144767,145562,145758,146605,147023,148181,149116,150026,150722,151168,153351,155259,157489
36855,13917,New Salem,City,ND,ND,Bismarck,Morton County,157713,158097,158369,159077,159908,161544,162510,163180,163434,164148,166136,168078,170188
5849,14536,Mayville,City,ND,ND,,Traill County,128607,129118,129771,130423,130835,131550,132099,132696,133130,133757,135742,137392,138989
14480,14596,Washburn,City,ND,ND,,McLean County,207585,207484,207240,207991,208439,209070,209432,209966,210664,211143,214077,216274,218965
40253,14877,Park River,City,ND,ND,,Walsh County,103570,104080,103891,104149,104260,105096,105690,106383,106781,107236,108711,110461,112519
55354,15004,Cavalier,City,ND,ND,,Pembina County,120701,120657,121614,122677,124257,125196,126009,126625,127236,127986,129059,129898,130994
56729,15163,Thompson,City,ND,ND,Grand Forks,Grand Forks County,274951,276537,277747,278778,280307,282636,283963,284044,282328,282477,284918,290479,295434
18525,15616,Hebron,City,ND,ND,Bismarck,Morton County,108762,108473,108640,109836,110853,111677,112524,113360,113938,113525,113554,114105,114617
44104,15642,Belfield,City,ND,ND,Dickinson,Stark County,172618,172765,173683,175115,176029,176340,176374,175475,174727,174057,175792,177467,178995
12199,15656,Kindred,City,ND,ND,Fargo,Cass County,279398,282016,284958,287462,289764,292413,294763,296114,295682,295159,298398,303701,307496
36668,15728,Tioga,City,ND,ND,Williston,Williams County,192780,192222,193005,195188,195739,195936,194874,194157,193356,193056,196041,197213,199868
22481,15767,Linton,City,ND,ND,,Emmons County,72990,74268,74771,74702,75713,76876,78572,78835,79311,79527,81493,82550,83633
25511,16601,Larimore,City,ND,ND,Grand Forks,Grand Forks County,165097,165778,166267,166487,167348,168864,168734,164055,159258,156731,156096,156232,155883
28846,16613,Harwood,City,ND,ND,Fargo,Cass County,252297,254665,258877,261957,266402,270069,272875,276700,279116,282580,284270,288122,290679
23057,16682,Pick City,City,ND,ND,,Mercer County,87670,87847,86446,86138,88465,91184,92198,91967,91066,93839,97661,105064,111285
26217,16952,Northwood,City,ND,ND,Grand Forks,Grand Forks County,168420,169068,170052,170891,172078,173438,174683,175231,175570,175482,171708,168397,165984
30330,16960,Baldwin,City,ND,ND,Bismarck,Burleigh County,451662,452996,464386,482600,495864,502508,506240,513713,517281,516853,520483,528579,534727
48304,17091,Walhalla,City,ND,ND,,Pembina County,94001,94221,94279,94742,94646,95088,96066,96939,97627,97422,97525,97315,98476
28432,17138,Kenmare,City,ND,ND,Minot,Ward County,312544,311150,309597,309215,306451,304795,303439,303484,304111,303698,308567,303818,291655
37081,17183,Alexander,City,ND,ND,,McKenzie County,,,,,,,,,,,222086,222385,224136
51907,17377,Enderlin,City,ND,ND,,Ransom County,128109,127701,127998,128377,129048,129158,129014,129475,129933,130308,130790,131503,132885
49704,17509,Lidgerwood,City,ND,ND,Wahpeton,Richland County,61825,62498,62837,63065,63312,63664,64104,64089,64400,64534,65972,67322,68672
15432,17600,Hankinson,City,ND,ND,Wahpeton,Richland County,94578,95267,95829,96151,96326,96487,96712,96025,95378,94937,96922,98984,100949
12540,17915,Mantador,City,ND,ND,Wahpeton,Richland County,66445,66742,66737,67175,67562,68079,68638,70054,71518,72194,73383,74315,75482
41012,18013,Spiritwood Lake,City,ND,ND,Jamestown,Stutsman County,237479,239160,241193,243873,245789,248297,250884,253510,256083,258621,262428,264851,267042
25595,18316,Lincoln,City,ND,ND,Bismarck,Burleigh County,242255,242816,242289,241590,242661,244962,247112,249301,250919,253145,254962,257014,258941
51745,18837,Drayton,City,ND,ND,,Pembina County,78433,78462,78632,78777,79218,79775,80390,80809,81194,81291,82719,84067,85705
26696,18870,Ray,City,ND,ND,Williston,Williams County,164479,160748,157821,159556,160343,160920,160633,160693,160520,160005,160352,159674,159677
23514,19114,Argusville,City,ND,ND,Fargo,Cass County,266699,270399,274777,277893,280760,284471,287346,289761,290160,291573,293856,296778,299051
45154,19198,Emerado,City,ND,ND,Grand Forks,Grand Forks County,162136,163181,163565,164462,165285,166745,167519,167149,165258,163638,162551,163297,164136
19409,19204,Minto,City,ND,ND,,Walsh County,112765,111151,110873,111693,113339,113728,114876,115855,116511,115694,117296,118728,120735
35998,19269,Richardton,City,ND,ND,Dickinson,Stark County,188988,189330,190402,191607,192713,193589,194836,196178,197350,197804,200208,202356,205215
45017,19663,Dwight,City,ND,ND,Wahpeton,Richland County,70580,71221,72109,73405,74217,74590,74512,77162,80546,83377,84644,85476,86425
48897,19726,Burlington,City,ND,ND,Minot,Ward County,265959,267481,267628,268415,269253,270481,272446,274746,277286,279280,282455,277290,280009
34377,19813,Underwood,City,ND,ND,,McLean County,154321,154091,153411,153408,153359,153442,154132,154870,155734,156596,159222,160930,162680
43005,19838,Wilton,City,ND,ND,Bismarck,Burleigh County,212651,211803,211552,212446,212240,212863,214717,217694,220620,220795,223874,225721,228395
22522,19838,Portland,City,ND,ND,,Traill County,127091,127229,127761,128686,129679,131125,132270,133612,134276,135169,136854,137882,138866
50983,19922,Berthold,City,ND,ND,Minot,Ward County,345626,347415,347519,349126,349832,351694,354731,355725,357812,359826,366552,361054,345108
31977,20008,Hatton,City,ND,ND,,Traill County,104377,104561,104953,105540,105714,106573,107330,108489,109332,110076,111796,112999,114344
37044,20174,Abercrombie,City,ND,ND,Wahpeton,Richland County,108359,109296,109982,110634,111022,111469,112147,111732,112169,112025,114042,115278,116901
57278,20234,New England,City,ND,ND,,Hettinger County,306883,307154,307381,308066,311334,314518,317724,326272,337235,344550,350127,350949,355152
50068,20266,Towner,City,ND,ND,Minot,McHenry County,120000,121443,119626,118890,118751,120636,120976,121849,121952,122782,123498,124482,126259
29353,20440,Velva,City,ND,ND,Minot,McHenry County,216706,219335,221138,223088,224542,225746,226314,226519,226233,227062,229634,231947,233701
31217,20611,Des Lacs,City,ND,ND,Minot,Ward County,310829,312398,313704,315727,316930,318283,321132,322013,322990,326174,331745,330353,334577
9009,20754,Reynolds,City,ND,ND,,Traill County,157321,158375,159219,159915,160804,161761,166026,169522,172568,173020,173558,174826,175556
11621,20892,Glen Ullin,City,ND,ND,Bismarck,Morton County,98451,97894,97510,97102,97929,97859,98482,98453,98342,98417,99206,100605,102001
17720,21541,Dazey,City,ND,ND,,Barnes County,60052,59741,59259,59172,58381,58175,57675,58141,58716,59351,60572,61244,62376
18972,21541,Leal,City,ND,ND,,Barnes County,108837,110405,111682,112210,111625,111562,111278,114154,112675,111458,110284,113611,117542
9415,21541,Sibley,City,ND,ND,,Barnes County,139952,140351,141021,141870,141721,141599,142093,143806,145259,145894,147390,148295,150304
11436,21557,Fingal,City,ND,ND,,Barnes County,35153,35061,35298,35292,35332,35327,35041,34903,34738,34809,34957,35044,35245
34623,21755,Walcott,City,ND,ND,Wahpeton,Richland County,229307,229546,230636,231847,232855,233699,234497,233501,233258,232291,236034,238161,241015
19697,22074,Norwich,City,ND,ND,Minot,McHenry County,268253,269846,271398,272492,273516,274713,275163,278285,283087,290108,291126,284507,284276
42396,22253,Fairmount,City,ND,ND,Wahpeton,Richland County,79357,80010,79623,79197,79520,80273,80870,79311,78058,77161,78610,79868,80569
29125,22372,Menoken,City,ND,ND,Bismarck,Burleigh County,335912,337203,339950,346652,352467,355780,355962,355290,355544,357660,361930,366975,369156
36760,22547,Sterling,City,ND,ND,Bismarck,Burleigh County,212338,208549,205613,212235,214125,209861,206336,201824,203952,198311,195779,190331,187275
12498,22575,Maddock,City,ND,ND,,Benson County,72169,71240,70114,68021,65201,62337,61475,61696,61840,60486,61080,61888,63814
23198,22660,Niagara,City,ND,ND,Grand Forks,Grand Forks County,98196,98494,100054,101222,103083,104144,104292,103017,102308,102597,101407,99256,96578
26447,23045,Pembina,City,ND,ND,,Pembina County,101836,101951,103412,105233,106664,107729,108511,109502,110027,110987,112375,114100,115604
20725,23093,Surrey,City,ND,ND,Minot,Ward County,191190,192068,192112,192316,192754,193723,195072,199846,203537,204876,205056,209669,219182
36984,23261,Turtle Lake,City,ND,ND,,McLean County,110750,111817,112730,113363,113482,113782,114194,114827,115302,115751,117545,119194,120857
49938,23270,Wyndmere,City,ND,ND,Wahpeton,Richland County,113209,113797,114240,115150,116354,117306,117701,117811,118154,118693,120895,122743,124934
9665,23451,Page,City,ND,ND,Fargo,Cass County,138469,135311,134101,133952,134920,134559,132762,131805,128857,127951,126319,125229,125424
17996,23559,Epping,City,ND,ND,Williston,Williams County,240287,237660,237250,237358,237054,235732,234076,233946,234631,236497,240657,243054,248681
32679,23568,Manvel,City,ND,ND,Grand Forks,Grand Forks County,171990,172735,173570,174414,175320,176943,179516,180319,180437,177512,180255,184221,190647
25540,23633,Leeds,City,ND,ND,,Benson County,81693,81976,82630,83453,84069,83876,83925,84285,84979,83744,82909,82116,83869
11444,23701,Flasher,City,ND,ND,Bismarck,Morton County,64259,62047,60970,60189,59635,59186,58983,58461,58200,57843,58939,60259,61988
18285,23775,Gladstone,City,ND,ND,Dickinson,Stark County,250748,251369,252648,253557,255396,256849,259920,260849,262286,261973,265695,267940,270767
25555,23830,Leonard,City,ND,ND,Fargo,Cass County,162268,162612,163215,162073,162483,162631,163512,166342,171083,176818,181606,184851,189142
44365,23838,Buffalo,City,ND,ND,Fargo,Cass County,163629,165256,168178,168368,170467,171061,174539,175178,176939,180112,186401,196188,204223
49658,23853,Medina,City,ND,ND,Jamestown,Stutsman County,139233,140265,140797,142733,144429,146555,146911,147175,147067,146900,147524,147456,148441
7902,23935,Wheatland,City,ND,ND,Fargo,Cass County,277310,282101,287310,289127,290640,293891,298102,301220,300565,302875,305649,311522,314905
47494,23992,Ryder,City,ND,ND,Minot,Ward County,296414,296028,295309,296770,298546,300581,307652,311864,314901,315877,321049,319784,308613
53201,23992,Max,City,ND,ND,,McLean County,140679,141642,142131,142715,142665,142969,143654,144379,145381,145902,147564,148598,150031
31830,24047,Granville,City,ND,ND,Minot,McHenry County,133582,132221,130456,130752,131916,132982,133425,133894,134282,135046,136415,138110,139869
52307,24134,Great Bend,City,ND,ND,Wahpeton,Richland County,64556,65123,65601,65828,66170,66392,66708,67438,67907,68199,69123,70166,71259
52172,24434,Gardner,City,ND,ND,Fargo,Cass County,230305,232369,238315,242674,247045,251420,253623,253097,249703,251270,254720,259858,260829
39451,24487,Litchville,City,ND,ND,,Barnes County,47928,48775,49463,49911,50141,50403,50645,51004,51218,51559,52102,52446,52642
45845,24493,Hunter,City,ND,ND,Fargo,Cass County,145637,146400,147592,147406,147675,147537,148533,150217,151773,153854,155773,158122,159927
17805,24525,Douglas,City,ND,ND,Minot,Ward County,310514,313657,313722,315933,316718,318848,320234,322911,328680,334162,341792,339266,329646
35286,24582,Buxton,City,ND,ND,,Traill County,139438,139795,140118,140400,140439,141090,142060,142977,143597,143744,145640,147495,149288
57044,24661,Taylor,City,ND,ND,Dickinson,Stark County,220058,221500,222841,223641,225091,225856,227918,229280,231283,232019,235000,237890,242442
5361,24722,Jud,City,ND,ND,,Lamoure County,155898,157016,156552,154950,154194,153836,153481,155608,156554,159425,161403,165446,166291
40770,24859,Sawyer,City,ND,ND,Minot,Ward County,277025,278019,278397,278843,279871,281384,283849,287486,291774,297277,297620,292847,294302
24258,25047,Crary,City,ND,ND,,Ramsey County,272873,279096,282084,289253,291431,292457,292182,293033,296636,299800,305162,309241,314080
6027,25052,Montpelier,City,ND,ND,,Lamoure County,125564,126299,127368,127855,128920,129687,129371,130018,130465,132197,133888,135719,137065
4226,25116,Courtenay,City,ND,ND,Jamestown,Stutsman County,90224,88748,88493,87842,87277,85795,82571,79617,77576,77664,78047,78247,77435
24540,25150,Edinburg,City,ND,ND,,Pembina County,86876,88519,88618,89472,89924,91566,92899,94368,94007,93453,93661,95614,97547
28565,25167,Hope,City,ND,ND,,Steele County,148835,147235,148166,147977,148149,148797,149621,149802,150341,150368,153113,154647,157154
24320,25271,Davenport,City,ND,ND,Fargo,Cass County,215958,218323,222861,224728,227380,233169,237688,238632,235965,235432,241789,250843,258161
17313,25358,Carpio,City,ND,ND,Minot,Ward County,292060,290930,287721,289175,291132,292435,298439,302125,307911,307477,313426,308865,298605
49291,25358,Donnybrook,City,ND,ND,Minot,Ward County,314941,315035,310363,308271,305590,304123,311052,316657,325242,327833,335925,330821,316727
43053,25503,Wimbledon,City,ND,ND,,Barnes County,104195,104816,105340,105702,106005,106326,106339,107762,108463,109202,109229,110535,112989
48100,25540,Upham,City,ND,ND,Minot,McHenry County,92716,92368,92815,92607,93261,93722,94616,91253,88952,86899,86651,85725,84855
32705,25547,Marion,City,ND,ND,,Lamoure County,196272,195062,194385,194737,196219,196253,197868,199576,202916,203375,207304,210439,216409
25856,25588,Mercer,City,ND,ND,,McLean County,173235,178844,183397,185605,186095,188078,190235,192226,194494,196588,200168,201946,204103
9443,25630,Tower City,City,ND,ND,,Barnes County,145026,146564,149368,149275,150688,149361,151477,154428,160638,170192,178992,186199,189196
37916,25650,Cleveland,City,ND,ND,Jamestown,Stutsman County,135219,136515,136709,136858,138436,140291,142036,143338,144136,144539,146219,147799,149750
36947,25715,Makoti,City,ND,ND,Minot,Ward County,,,,,,,,,,,,312690,323670
40740,25772,Sanborn,City,ND,ND,,Barnes County,89867,90392,90603,90921,89908,89126,88253,89617,90692,91894,92800,93999,95276
8325,25850,Colfax,City,ND,ND,Wahpeton,Richland County,223795,224133,225181,226617,227673,228517,229650,230764,232622,233225,236814,239252,242363
15418,25850,Drake,City,ND,ND,Minot,McHenry County,63570,62585,62783,62375,62550,63178,63681,63297,61989,61649,61963,63687,64766
15723,25850,McLeod,City,ND,ND,,Ransom County,170601,171715,172368,173038,173742,174482,175132,176780,179796,182315,186072,188418,191156
16815,25873,Arvilla,City,ND,ND,Grand Forks,Grand Forks County,175332,175985,176383,177499,178420,180194,180486,178751,173962,169958,167400,168143,169124
38938,25894,Hazelton,City,ND,ND,,Emmons County,70458,71761,73183,74936,76368,78135,78056,76698,75588,76054,77016,77650,78982
48603,25908,Ypsilanti,City,ND,ND,Jamestown,Stutsman County,181716,182717,183319,184570,184153,184066,184260,185430,186604,186816,188971,190686,193369
18820,25908,Kensal,City,ND,ND,Jamestown,Stutsman County,45049,44729,45323,45888,45830,45166,45172,45422,45508,45008,45351,46069,46853
54511,25922,Spiritwood,City,ND,ND,,Barnes County,157775,157364,158351,158534,158739,158564,159567,161233,163483,164842,167633,169953,172449
30217,25933,Anamoose,City,ND,ND,Minot,McHenry County,,,,,,,88089,86853,87106,87624,89355,89398,88672
22450,25973,Pingree,City,ND,ND,Jamestown,Stutsman County,86253,87935,89726,91920,92543,93678,93930,94712,94555,93431,93636,93832,94960
3313,25996,Adams,City,ND,ND,,Walsh County,53974,54183,53249,52977,52707,52890,53238,53094,53099,53203,54687,56296,58336
9937,26063,Mooreton,City,ND,ND,Wahpeton,Richland County,135243,135759,136179,137254,139118,141381,143221,144708,146410,147566,150390,152414,154474
8323,26063,Coleharbor,City,ND,ND,,McLean County,263047,264843,265339,265675,264675,265334,264662,265574,265324,267215,271655,275810,279511
42571,26101,Oriska,City,ND,ND,,Barnes County,112542,112246,112181,111856,111932,112338,112746,114661,116372,118523,120310,121413,122181
25356,26184,Kathryn,City,ND,ND,,Barnes County,39483,40146,40628,40923,40887,40939,41035,41643,41815,41989,42414,43030,43378
21385,26214,Woodworth,City,ND,ND,Jamestown,Stutsman County,58298,58390,59052,59449,60261,61357,62873,63630,63236,62963,63297,63791,63935
33776,26214,Ruso,City,ND,ND,,McLean County,166794,169599,171762,171915,173115,174378,175792,176666,177805,178786,180972,182207,182803
11472,26276,Fordville,City,ND,ND,,Walsh County,37931,38092,38460,39231,39421,40152,40753,41426,42007,42137,42674,42574,43010
24922,26308,Grandin,City,ND,ND,Fargo,Cass County,172095,173915,176829,177799,180295,182031,183699,183880,182563,184091,185996,188026,188083
13986,26376,Stanton,City,ND,ND,,Mercer County,91310,93455,94230,94952,96718,97904,99268,98983,99863,101241,103682,105474,106842
30263,26389,Arnegard,City,ND,ND,,McKenzie County,,,278326,277307,277710,279226,280638,281405,280410,280051,280531,283042,287330
47870,26480,Strasburg,City,ND,ND,,Emmons County,72835,74967,75999,76746,76906,76210,76141,75691,76319,77002,79334,79690,79172
18364,26480,Grassy Butte,City,ND,ND,,McKenzie County,273103,273393,273029,274117,274614,276040,278716,283131,286282,288536,290009,295356,302174
22106,26525,Driscoll,City,ND,ND,Bismarck,Burleigh County,136276,140292,143559,147459,151819,158218,166559,172378,173902,169071,163292,159278,155126
7150,26553,South Heart,City,ND,ND,Dickinson,Stark County,259407,260152,261471,262966,264281,265543,266784,266843,266405,265906,268717,271468,274251
43777,26641,Zahl,City,ND,ND,Williston,Williams County,83635,82968,82125,82840,83653,84787,86657,88531,88502,87284,86920,86607,87035
4331,26678,Deering,City,ND,ND,Minot,McHenry County,159144,160840,162910,164706,166509,167449,166691,166484,166311,168324,170278,171985,171756
46206,26688,Lefor,City,ND,ND,Dickinson,Stark County,156064,155142,156035,157026,158300,160131,162281,163087,163684,164276,166364,165149,164966
32804,26771,Mekinock,City,ND,ND,Grand Forks,Grand Forks County,212841,215292,216587,216466,216911,218734,218856,216016,210140,205582,202570,202621,203827
24545,26796,Edmore,City,ND,ND,,Ramsey County,56562,56702,56913,57712,58461,59262,59610,59780,59463,59471,60066,61024,61855
37029,26913,Hazen,City,ND,ND,,Mercer County,150452,150283,150405,149951,150166,150863,152511,154263,155615,156532,158435,160267,162599
8279,26951,Buchanan,City,ND,ND,Jamestown,Stutsman County,177520,177959,179061,179721,181162,181730,182891,184468,186680,187659,188538,189492,191927
28067,27058,Zap,City,ND,ND,,Mercer County,135146,135341,134672,136128,137958,139513,140554,141745,144852,147216,150607,152447,153159
13312,27070,Pisek,City,ND,ND,,Walsh County,57869,58020,57301,57564,57595,57561,57544,57748,58001,59272,60068,61347,61653
16813,27126,Arthur,City,ND,ND,Fargo,Cass County,208527,210229,213949,216118,217374,218472,218362,220736,222877,226922,229373,231215,233089
50158,27195,Saint Thomas,City,ND,ND,,Pembina County,72888,73528,74290,76344,77925,79274,80195,80756,81383,81242,79733,77829,76579
38107,27213,Cummings,City,ND,ND,,Traill County,152344,152667,153492,154716,156272,158611,160602,162976,164243,164200,165895,167682,170967
7287,27221,Streeter,City,ND,ND,Jamestown,Stutsman County,31949,32137,32315,32380,32458,32217,32338,33109,33560,33882,34122,35169,36013
12917,27314,Neche,City,ND,ND,,Pembina County,78160,78393,78506,78490,79234,79601,80019,80110,79871,79586,79785,80757,81741
30347,27346,Barney,City,ND,ND,Wahpeton,Richland County,137300,137891,137652,138164,139367,140359,141441,140874,141039,140764,143247,145631,147858
15185,27396,Galesburg,City,ND,ND,,Traill County,139575,140164,139819,139994,138958,142074,145441,150398,151778,153904,156334,158159,159278
38691,27700,Gilby,City,ND,ND,Grand Forks,Grand Forks County,120185,120348,120146,120439,120995,122215,123652,124407,124450,123795,123896,125323,126596
37376,27721,Benedict,City,ND,ND,,McLean County,109305,111116,112627,113252,113860,115080,116772,118831,120266,120739,121147,121216,121614
17444,27721,Christine,City,ND,ND,Wahpeton,Richland County,205318,206724,207224,208694,209340,210563,211445,209439,207882,205212,207718,209187,211999
36044,27731,Nome,City,ND,ND,,Barnes County,39846,40346,41270,41982,42146,42052,42023,42495,43013,43405,43707,43875,44181
23565,27885,Ayr,City,ND,ND,Fargo,Cass County,290833,290448,292743,289980,293828,295991,306352,311693,311766,307911,305169,306049,307627
22037,28074,Inkster,City,ND,ND,Grand Forks,Grand Forks County,,,,,127724,129473,129287,126033,121222,116306,114362,112653,111865
12310,28190,Lankin,City,ND,ND,,Walsh County,45783,43884,42919,42806,43164,44105,45087,45612,46696,47511,49319,50197,51384
5733,28328,Luverne,City,ND,ND,,Barnes County,222883,223816,224269,223394,220201,218958,216259,218389,220893,225111,230004,233277,236953
16758,28392,Amenia,City,ND,ND,Fargo,Cass County,160192,160110,163851,165795,168303,169290,172586,174048,172363,168337,164638,162610,162880
30107,28986,Hettinger,City,ND,ND,,Adams County,118165,118345,118922,119386,119776,120013,120574,121099,121451,121707,122754,124527,126312
13533,29449,Riverdale,City,ND,ND,,McLean County,144858,145530,146643,147440,147900,148152,148500,149438,150795,151761,153966,155537,157787
13145,29449,Oxbow,City,ND,ND,Fargo,Cass County,404757,413015,423388,430980,439328,443119,449579,445893,442055,437076,441880,449804,451806
26822,29449,Rogers,City,ND,ND,,Barnes County,48316,48538,48760,49044,48467,47745,46806,46692,46657,46824,47496,48044,48849
3803,29449,Briarwood,City,ND,ND,Fargo,Cass County,440799,450183,457457,467538,470396,471173,470905,472551,469214,468096,468121,476001,477092
9956,29449,Prairie Rose,City,ND,ND,Fargo,Cass County,328154,331503,333718,335568,337930,341479,344245,347175,348267,350901,353408,357669,360233
54096,29449,Reiles Acres,City,ND,ND,Fargo,Cass County,415569,420092,422593,423725,428057,432165,437641,443369,447737,451520,451881,457005,460826
40152,34,Omaha,City,NE,NE,Omaha-Council Bluffs,Douglas County,224691,228481,231672,235559,238940,242259,244070,245481,246833,248660,251693,255890,260340
32503,84,Lincoln,City,NE,NE,Lincoln,Lancaster County,222752,225463,228615,232409,236277,239563,242222,244522,246286,247943,250083,252409,254988
16971,753,Bellevue,City,NE,NE,Omaha-Council Bluffs,Sarpy County,219368,221121,223799,227003,230893,234482,237423,239721,242290,245035,247842,250598,253901
52285,980,Grand Island,City,NE,NE,Grand Island,Hall County,171524,174733,176557,178501,180074,181358,182552,183840,185155,186389,189748,192922,195677
13181,1453,Papillion,City,NE,NE,Omaha-Council Bluffs,Sarpy County,297073,299310,302438,306231,311601,316529,321258,324605,328142,331655,335017,338673,342539
45991,1502,Kearney,City,NE,NE,Kearney,Buffalo County,240951,245226,247537,250048,252263,254256,256141,258085,259560,260817,264877,269068,272747
4818,1940,Fremont,City,NE,NE,Fremont,Dodge County,170834,173932,175781,177883,179788,181516,183006,184539,186013,186809,189676,192217,194969
13030,2006,North Platte,City,NE,NE,North Platte,Lincoln County,157517,160189,161546,162960,164139,165203,166263,167346,168413,169289,172106,174696,177030
12995,2012,Norfolk,City,NE,NE,Norfolk,Madison County,179353,182449,184196,185963,187555,188934,190239,191590,192987,194328,197739,200853,203614
38915,2231,Hastings,City,NE,NE,Hastings,Adams County,140306,142957,144297,145854,147148,148444,149124,149814,150468,151524,154250,156685,158786
37977,3018,Columbus,City,NE,NE,Columbus,Platte County,189483,192833,194666,196528,198501,200344,202289,203777,205094,206090,209850,213390,216600
27001,3189,Scottsbluff,City,NE,NE,Scottsbluff,Scotts Bluff County,138155,140422,141526,142828,143925,144989,145855,146776,147662,148560,150990,153194,155034
32357,3323,La Vista,City,NE,NE,Omaha-Council Bluffs,Sarpy County,230208,232026,234704,237639,241593,244935,248291,250808,253646,256550,259713,263043,266438
30062,3702,South Sioux City,City,NE,NE,Sioux City,Dakota County,155410,158264,159827,161555,163192,164536,165745,166499,167314,167869,170727,173487,175974
50918,4029,Beatrice,City,NE,NE,Beatrice,Gage County,114580,116641,117808,119140,120344,121495,122557,123542,124438,124942,126849,128671,130492
50513,4212,Gretna,City,NE,NE,Omaha-Council Bluffs,Sarpy County,318541,320655,323875,328036,333473,338514,343015,346744,350352,354270,358033,362263,366797
22454,4525,Lexington,City,NE,NE,Lexington,Dawson County,131027,133440,134800,136225,137527,138584,139635,140325,140943,141386,143928,146459,148692
51021,4693,Blair,City,NE,NE,Omaha-Council Bluffs,Washington County,245980,250461,252971,255704,258179,261268,264345,267449,269467,271243,276158,280833,284818
47153,4836,Plattsmouth,City,NE,NE,Omaha-Council Bluffs,Cass County,222312,226282,228815,231515,233907,235832,237572,239513,241525,243134,247162,250921,254253
10088,5130,Alliance,City,NE,NE,,Box Butte County,107067,108578,109584,110091,110982,112310,114087,115431,116158,116912,118901,120690,122253
21414,5455,York,City,NE,NE,,York County,147337,149841,151270,152880,154372,155634,156746,156520,156154,155633,158255,160962,163351
3634,5476,Bennington,City,NE,NE,Omaha-Council Bluffs,Douglas County,326076,331593,336609,342650,347715,353027,356751,360247,362905,366041,370922,377724,385046
31108,5537,Crete,City,NE,NE,,Saline County,161697,164535,166411,168324,170092,171648,173166,174682,176378,177776,181327,182503,183673
53228,5639,McCook,City,NE,NE,,Red Willow County,128579,130738,132112,133666,135039,136150,136759,137423,138069,139038,141225,143172,144936
45422,5720,Gering,City,NE,NE,Scottsbluff,Scotts Bluff County,159617,162184,163599,165199,166524,167734,168790,169974,171195,172375,175357,177935,180131
47635,5758,Seward,City,NE,NE,Lincoln,Seward County,217931,221904,224069,226633,229015,230690,231948,233199,234792,236237,240366,244434,248025
6129,5876,Nebraska City,City,NE,NE,,Otoe County,133765,136095,137433,138854,140066,141158,142192,143179,143720,144232,146570,149127,151270
27101,6316,Sidney,City,NE,NE,,Cheyenne County,113342,114886,115690,116513,117333,118204,118903,119758,121118,122448,124982,126481,127955
13734,6745,Schuyler,City,NE,NE,,Colfax County,134918,137340,138712,140175,141462,142625,143518,144264,144952,145709,148421,150936,153047
29657,6807,Ralston,City,NE,NE,Omaha-Council Bluffs,Douglas County,204235,208701,212446,217451,220443,223120,224205,225248,226548,228379,232120,237015,241609
4037,6851,Chadron,City,NE,NE,,Dawes County,143634,146093,147360,148723,149992,151169,152242,153299,154408,155537,158549,161237,163391
16151,7087,Wayne,City,NE,NE,,Wayne County,159753,162601,164370,166076,167588,169074,170301,171614,172650,173821,176897,179811,182447
41962,7807,Aurora,City,NE,NE,Grand Island,Hamilton County,184429,187676,189460,191487,193249,194871,195701,196405,197074,198269,201714,204893,207708
43146,7812,Wahoo,City,NE,NE,Omaha-Council Bluffs,Saunders County,189520,193111,195106,197033,198957,200933,201670,202207,202550,203844,207368,210622,213647
33221,8466,Ogallala,City,NE,NE,,Keith County,138307,140791,142206,143780,145467,146816,147772,148359,149097,150110,152932,155465,157758
3833,8474,Broken Bow,City,NE,NE,,Custer County,131065,132585,133958,134880,136162,137110,138952,140542,141963,143334,146057,149064,151651
